timestamp,clf,time_elapsed,type,month,last_month
2021-07-05 15:52:13.609210,EnsembleRejection,0.07891595699766185,train,11,10
2021-07-05 15:54:25.699396,EnsembleRejection,579.3571784030064,test,06,05
2021-07-05 15:55:01.188520,EnsembleRejection,0.04807327799790073,train,11,10
2021-07-05 15:56:35.776626,EnsembleRejection_update_1delay,2251.067778380995,test,11,10
2021-07-05 15:56:37.168938,EnsembleRejection,1.318066424006247,train,12,11
2021-07-05 15:57:17.846993,EnsembleRejection,0.07321359300112817,train,12,11
2021-07-05 15:59:25.469635,EnsembleRejection,299.7692049000034,test,07,06
2021-07-05 16:01:15.196850,EnsembleRejection,9.547528659008094,train,12,11
2021-07-05 16:01:54.278149,EnsembleRejection,0.5939919550000923,train,12,11
2021-07-05 16:02:27.606693,EnsembleRejection,7.457695617005811,train,12,11
2021-07-05 16:03:03.357692,EnsembleRejection,217.86767308700655,test,08,07
2021-07-05 16:03:08.429478,EnsembleRejection,2.844363867014181,train,12,11
2021-07-05 16:07:36.367464,EnsembleRejection,1.56926948200271,train,12,11
2021-07-05 16:08:13.276233,EnsembleRejection,309.917698129997,test,09,08
2021-07-05 16:08:23.340741,EnsembleRejection_update_1delay,707.5594479749998,test,12,11
2021-07-05 16:21:44.538052,EnsembleRejection,811.2568486050004,test,10,09
2021-07-05 16:58:48.004810,EnsembleRejection,2223.465870989996,test,11,10
2021-07-05 17:13:47.654203,EnsembleRejection,899.6484876619943,test,12,11
